date,adjusted_close
2025-08-04,117.6761
2025-08-05,117.7237
2025-08-06,117.7589
2025-08-07,117.7817
2025-08-08,117.7920
2025-08-11,117.7899
2025-08-12,117.7754
2025-08-13,117.7487
2025-08-14,117.7099
2025-08-15,117.6593
2025-08-18,117.5970
2025-08-19,117.5235
2025-08-20,117.4390
2025-08-21,117.3440
2025-08-22,117.2388
2025-08-25,117.1240
2025-08-26,116.9999
2025-08-27,116.8672
2025-08-28,116.7264
2025-08-29,116.5780
2025-09-01,116.4227
2025-09-02,116.2612
2025-09-03,116.0940
2025-09-04,115.9219
2025-09-05,115.7455
2025-09-08,115.5655
2025-09-09,115.3826
2025-09-10,115.1976
2025-09-11,115.0112
2025-09-12,114.8240
2025-09-15,114.6369
2025-09-16,114.4504
2025-09-17,114.2654
2025-09-18,114.0825
2025-09-19,113.9024
2025-09-22,113.7258
2025-09-23,111.5063
2025-09-24,111.3417
2025-09-25,111.1824
2025-09-26,111.0290
2025-09-29,110.8821
2025-09-30,110.7423
2025-10-01,110.6100
2025-10-02,110.4857
2025-10-03,110.3700
2025-10-06,110.2632
2025-10-07,110.1658
2025-10-08,110.0781
2025-10-09,110.0005
2025-10-10,109.9333
2025-10-13,109.8768
2025-10-14,109.8312
2025-10-15,109.7967
2025-10-16,109.7735
2025-10-17,109.7617
2025-10-20,109.7615
2025-10-21,109.7729
2025-10-22,109.7959
2025-10-23,109.8304
2025-10-24,109.8766
2025-10-27,109.9343
2025-10-28,110.0033
2025-10-29,110.0835
2025-10-30,110.1748
2025-10-31,110.2768
2025-11-03,110.3894
2025-11-04,110.5123
2025-11-05,110.6450
2025-11-06,110.7873
2025-11-07,110.9388
2025-11-10,111.0990
2025-11-11,111.2676
2025-11-12,111.4439
2025-11-13,111.6275
2025-11-14,111.8179
2025-11-17,112.0145
2025-11-18,112.2167
2025-11-19,112.4239
2025-11-20,112.6355
2025-11-21,112.8509
2025-11-24,113.0693
2025-11-25,113.2901
2025-11-26,113.5127
2025-11-27,113.7363
2025-11-28,113.9602
2025-12-01,114.1837
2025-12-02,114.4061
2025-12-03,114.6267
2025-12-04,114.8448
2025-12-05,115.0596
2025-12-08,115.2706
2025-12-09,115.4769
2025-12-10,115.6780
2025-12-11,115.8731
2025-12-12,116.0616
2025-12-15,116.2429
2025-12-16,116.4165
2025-12-17,116.5817
2025-12-18,116.7379
2025-12-19,116.8848
2025-12-22,117.0218
2025-12-23,117.1484
2025-12-24,117.2643
2025-12-25,117.3692
2025-12-26,117.4626
2025-12-29,117.5442
2025-12-30,117.6140
2025-12-31,117.6716
2026-01-01,117.7169
2026-01-02,117.7498
2026-01-05,117.7702
2026-01-06,117.7782
2026-01-07,117.7738
2026-01-08,117.7571
2026-01-09,117.7281
2026-01-12,117.6871
2026-01-13,117.6343
2026-01-14,117.5699
2026-01-15,117.4944
2026-01-16,117.4079
2026-01-19,117.3110
2026-01-20,117.2040
2026-01-21,117.0874
2026-01-22,116.9617
2026-01-23,116.8274
2026-01-26,116.6852
2026-01-27,116.5355
2026-01-28,116.3790
2026-01-29,116.2164
2026-01-30,116.0483
2026-02-02,115.8753
2026-02-03,115.6982
2026-02-04,115.5177
2026-02-05,115.3344
2026-02-06,115.1491
2026-02-09,114.9625
2026-02-10,114.7753
2026-02-11,114.5882
2026-02-12,114.4020
2026-02-13,114.2174
2026-02-16,114.0350
2026-02-17,113.8555
2026-02-18,113.6796
2026-02-19,113.5081
2026-02-20,113.3414
2026-02-23,113.1803
2026-02-24,113.0253
2026-02-25,112.8770
2026-02-26,112.7360
2026-02-27,112.6028
2026-03-02,112.4778
2026-03-03,112.3616
2026-03-04,112.2547
2026-03-05,112.1573
2026-03-06,112.0699
2026-03-09,111.9928
2026-03-10,111.9264
2026-03-11,111.8709
2026-03-12,111.8265
2026-03-13,111.7935
2026-03-16,111.7721
2026-03-17,111.7623
2026-03-18,111.7642
2026-03-19,111.7780
2026-03-20,111.8036
2026-03-23,111.8410
2026-03-24,111.8902
2026-03-25,111.9511
