date,adjusted_close
2025-08-04,135.3001
2025-08-05,135.3031
2025-08-06,135.2919
2025-08-07,135.2666
2025-08-08,135.2274
2025-08-11,135.1747
2025-08-12,135.1086
2025-08-13,135.0295
2025-08-14,134.9379
2025-08-15,134.8341
2025-08-18,134.7186
2025-08-19,134.5920
2025-08-20,134.4548
2025-08-21,134.3077
2025-08-22,134.1512
2025-08-25,133.9861
2025-08-26,133.8130
2025-08-27,133.6327
2025-08-28,133.4459
2025-08-29,133.2533
2025-09-01,133.0559
2025-09-02,132.8543
2025-09-03,132.6494
2025-09-04,132.4420
2025-09-05,132.2330
2025-09-08,132.0231
2025-09-09,131.8132
2025-09-10,131.6041
2025-09-11,131.3966
2025-09-12,131.1915
2025-09-15,130.9897
2025-09-16,130.7918
2025-09-17,130.5987
2025-09-18,130.4112
2025-09-19,130.2298
2025-09-22,130.0553
2025-09-23,127.5475
2025-09-24,127.3917
2025-09-25,127.2446
2025-09-26,127.1068
2025-09-29,126.9787
2025-09-30,126.8609
2025-10-01,126.7539
2025-10-02,126.6581
2025-10-03,126.5739
2025-10-06,126.5017
2025-10-07,126.4417
2025-10-08,126.3942
2025-10-09,126.3596
2025-10-10,126.3380
2025-10-13,126.3295
2025-10-14,126.3343
2025-10-15,126.3524
2025-10-16,126.3839
2025-10-17,126.4288
2025-10-20,126.4870
2025-10-21,126.5584
2025-10-22,126.6429
2025-10-23,126.7403
2025-10-24,126.8505
2025-10-27,126.9730
2025-10-28,127.1078
2025-10-29,127.2543
2025-10-30,127.4123
2025-10-31,127.5812
2025-11-03,127.7608
2025-11-04,127.9504
2025-11-05,128.1496
2025-11-06,128.3578
2025-11-07,128.5745
2025-11-10,128.7989
2025-11-11,129.0305
2025-11-12,129.2686
2025-11-13,129.5124
2025-11-14,129.7614
2025-11-17,130.0147
2025-11-18,130.2715
2025-11-19,130.5312
2025-11-20,130.7928
2025-11-21,131.0557
2025-11-24,131.3189
2025-11-25,131.5817
2025-11-26,131.8433
2025-11-27,132.1028
2025-11-28,132.3594
2025-12-01,132.6123
2025-12-02,132.8607
2025-12-03,133.1039
2025-12-04,133.3409
2025-12-05,133.5712
2025-12-08,133.7938
2025-12-09,134.0082
2025-12-10,134.2137
2025-12-11,134.4095
2025-12-12,134.5950
2025-12-15,134.7697
2025-12-16,134.9331
2025-12-17,135.0845
2025-12-18,135.2236
2025-12-19,135.3498
2025-12-22,135.4629
2025-12-23,135.5626
2025-12-24,135.6484
2025-12-25,135.7203
2025-12-26,135.7779
2025-12-29,135.8213
2025-12-30,135.8504
2025-12-31,135.8650
2026-01-01,135.8654
2026-01-02,135.8515
2026-01-05,135.8235
2026-01-06,135.7816
2026-01-07,135.7261
2026-01-08,135.6573
2026-01-09,135.5755
2026-01-12,135.4812
2026-01-13,135.3748
2026-01-14,135.2567
2026-01-15,135.1275
2026-01-16,134.9879
2026-01-19,134.8383
2026-01-20,134.6796
2026-01-21,134.5122
2026-01-22,134.3370
2026-01-23,134.1546
2026-01-26,133.9659
2026-01-27,133.7716
2026-01-28,133.5725
2026-01-29,133.3694
2026-01-30,133.1631
2026-02-02,132.9545
2026-02-03,132.7444
2026-02-04,132.5335
2026-02-05,132.3228
2026-02-06,132.1131
2026-02-09,131.9051
2026-02-10,131.6998
2026-02-11,131.4978
2026-02-12,131.2999
2026-02-13,131.1070
2026-02-16,130.9197
2026-02-17,130.7389
2026-02-18,130.5651
2026-02-19,130.3990
2026-02-20,130.2413
2026-02-23,130.0926
2026-02-24,129.9534
2026-02-25,129.8244
2026-02-26,129.7060
2026-02-27,129.5987
2026-03-02,129.5029
2026-03-03,129.4190
2026-03-04,129.3474
2026-03-05,129.2885
2026-03-06,129.2424
2026-03-09,129.2094
2026-03-10,129.1898
2026-03-11,129.1836
2026-03-12,129.1910
2026-03-13,129.2121
2026-03-16,129.2469
2026-03-17,129.2953
2026-03-18,129.3573
2026-03-19,129.4329
2026-03-20,129.5217
2026-03-23,129.6238
2026-03-24,129.7388
2026-03-25,129.8665
