date,adjusted_close
2025-11-11,120.1063
2025-11-12,120.3136
2025-11-13,120.5275
2025-11-14,120.7475
2025-11-17,120.9729
2025-11-18,121.2030
2025-11-19,121.4371
2025-11-20,121.6746
2025-11-21,121.9147
2025-11-24,122.1566
2025-11-25,122.3997
2025-11-26,122.6431
2025-11-27,122.8861
2025-11-28,123.1279
2025-12-01,123.3678
2025-12-02,123.6050
2025-12-03,123.8387
2025-12-04,124.0682
2025-12-05,124.2928
2025-12-08,124.5116
2025-12-09,124.7241
2025-12-10,124.9296
2025-12-11,125.1273
2025-12-12,125.3166
2025-12-15,125.4969
2025-12-16,125.6676
2025-12-17,125.8282
2025-12-18,125.9782
2025-12-19,126.1171
2025-12-22,126.2444
2025-12-23,126.3598
2025-12-24,126.4628
2025-12-25,126.5533
2025-12-26,126.6309
2025-12-29,126.6955
2025-12-30,126.7468
2025-12-31,126.7847
2026-01-01,126.8093
2026-01-02,126.8204
2026-01-05,126.8182
2026-01-06,126.8027
2026-01-07,126.7740
2026-01-08,126.7324
2026-01-09,126.6781
2026-01-12,126.6114
2026-01-13,126.5325
2026-01-14,126.4419
2026-01-15,126.3401
2026-01-16,126.2273
2026-01-19,126.1043
2026-01-20,125.9714
2026-01-21,125.8294
2026-01-22,125.6787
2026-01-23,125.5200
2026-01-26,125.3540
2026-01-27,125.1813
2026-01-28,125.0027
2026-01-29,124.8189
2026-01-30,124.6306
2026-02-02,124.4386
2026-02-03,124.2437
2026-02-04,124.0466
2026-02-05,123.8480
2026-02-06,123.6488
2026-02-09,123.4498
2026-02-10,123.2516
2026-02-11,123.0552
2026-02-12,122.8611
2026-02-13,122.6702
2026-02-16,122.4832
2026-02-17,122.3008
2026-02-18,122.1237
2026-02-19,121.9525
2026-02-20,121.7879
2026-02-23,121.6306
2026-02-24,121.4810
2026-02-25,121.3399
2026-02-26,121.2077
2026-02-27,121.0849
2026-03-02,120.9721
2026-03-03,120.8695
2026-03-04,120.7778
2026-03-05,120.6972
2026-03-06,120.6280
2026-03-09,120.5706
2026-03-10,120.5252
2026-03-11,120.4920
2026-03-12,120.4713
2026-03-13,120.4631
2026-03-16,120.4677
2026-03-17,120.4849
2026-03-18,120.5149
2026-03-19,120.5577
2026-03-20,120.6131
2026-03-23,120.6811
2026-03-24,120.7616
2026-03-25,120.8543
