date,adjusted_close
2025-11-05,93.4847
2025-11-06,93.5676
2025-11-07,93.6594
2025-11-10,93.7599
2025-11-11,93.8687
2025-11-12,93.9857
2025-11-13,94.1105
2025-11-14,94.2426
2025-11-17,94.3818
2025-11-18,94.5276
2025-11-19,94.6796
2025-11-20,94.8373
2025-11-21,95.0002
2025-11-24,95.1679
2025-11-25,95.3398
2025-11-26,95.5155
2025-11-27,95.6943
2025-11-28,95.8757
2025-12-01,96.0591
2025-12-02,96.2439
2025-12-03,96.4297
2025-12-04,96.6156
2025-12-05,96.8013
2025-12-08,96.9859
2025-12-09,97.1691
2025-12-10,97.3501
2025-12-11,97.5283
2025-12-12,97.7032
2025-12-15,97.8742
2025-12-16,98.0407
2025-12-17,98.2021
2025-12-18,98.3580
2025-12-19,98.5077
2025-12-22,98.6508
2025-12-23,98.7868
2025-12-24,98.9153
2025-12-25,99.0358
2025-12-26,99.1479
2025-12-29,99.2513
2025-12-30,99.3455
2025-12-31,99.4303
2026-01-01,99.5055
2026-01-02,99.5707
2026-01-05,99.6258
2026-01-06,99.6706
2026-01-07,99.7049
2026-01-08,99.7288
2026-01-09,99.7422
2026-01-12,99.7450
2026-01-13,99.7372
2026-01-14,99.7190
2026-01-15,99.6905
2026-01-16,99.6518
2026-01-19,99.6031
2026-01-20,99.5447
2026-01-21,99.4767
2026-01-22,99.3995
2026-01-23,99.3135
2026-01-26,99.2189
2026-01-27,99.1162
2026-01-28,99.0059
2026-01-29,98.8883
2026-01-30,98.7639
2026-02-02,98.6333
2026-02-03,98.4969
2026-02-04,98.3553
2026-02-05,98.2091
2026-02-06,98.0588
2026-02-09,97.9050
2026-02-10,97.7483
2026-02-11,97.5893
2026-02-12,97.4286
2026-02-13,97.2668
2026-02-16,97.1045
2026-02-17,96.9424
2026-02-18,96.7810
2026-02-19,96.6209
2026-02-20,96.4627
2026-02-23,96.3071
2026-02-24,96.1545
2026-02-25,96.0055
2026-02-26,95.8607
2026-02-27,95.7206
2026-03-02,95.5857
2026-03-03,95.4564
2026-03-04,95.3334
2026-03-05,95.2169
2026-03-06,95.1074
2026-03-09,95.0054
2026-03-10,94.9111
2026-03-11,94.8250
2026-03-12,94.7473
2026-03-13,94.6784
2026-03-16,94.6184
2026-03-17,94.5677
2026-03-18,94.5265
2026-03-19,94.4948
2026-03-20,94.4729
2026-03-23,94.4608
2026-03-24,94.4587
2026-03-25,94.4665
