date,adjusted_close
2025-05-02,100.7916
2025-05-05,100.6485
2025-05-06,100.5112
2025-05-07,100.3803
2025-05-08,100.2560
2025-05-09,100.1390
2025-05-12,100.0297
2025-05-13,99.9284
2025-05-14,99.8355
2025-05-15,99.7514
2025-05-16,99.6764
2025-05-19,97.8166
2025-05-20,97.7616
2025-05-21,97.7163
2025-05-22,97.6808
2025-05-23,97.6554
2025-05-26,97.6401
2025-05-27,97.6350
2025-05-28,97.6403
2025-05-29,97.6559
2025-05-30,97.6818
2025-06-02,97.7180
2025-06-03,97.7645
2025-06-04,97.8210
2025-06-05,97.8876
2025-06-06,97.9640
2025-06-09,98.0501
2025-06-10,98.1456
2025-06-11,98.2502
2025-06-12,98.3637
2025-06-13,98.4857
2025-06-16,98.6160
2025-06-17,98.7541
2025-06-18,98.8996
2025-06-19,99.0521
2025-06-20,99.2112
2025-06-23,99.3765
2025-06-24,99.5473
2025-06-25,99.7231
2025-06-26,99.9036
2025-06-27,100.0880
2025-06-30,100.2758
2025-07-01,100.4665
2025-07-02,100.6595
2025-07-03,100.8540
2025-07-04,101.0496
2025-07-07,101.2455
2025-07-08,101.4413
2025-07-09,101.6361
2025-07-10,101.8295
2025-07-11,102.0207
2025-07-14,102.2091
2025-07-15,102.3942
2025-07-16,102.5753
2025-07-17,102.7518
2025-07-18,102.9231
2025-07-21,103.0886
2025-07-22,103.2479
2025-07-23,103.4003
2025-07-24,103.5454
2025-07-25,103.6826
2025-07-28,103.8116
2025-07-29,103.9318
2025-07-30,104.0429
2025-07-31,104.1446
2025-08-01,104.2364
2025-08-04,104.3181
2025-08-05,104.3895
2025-08-06,104.4503
2025-08-07,104.5003
2025-08-08,104.5395
2025-08-11,104.5676
2025-08-12,104.5847
2025-08-13,104.5907
2025-08-14,104.5857
2025-08-15,104.5697
2025-08-18,104.5429
2025-08-19,104.5053
2025-08-20,104.4572
2025-08-21,104.3988
2025-08-22,104.3304
2025-08-25,104.2523
2025-08-26,104.1648
2025-08-27,104.0683
2025-08-28,103.9632
2025-08-29,103.8500
2025-09-01,103.7291
2025-09-02,103.6010
2025-09-03,103.4662
2025-09-04,103.3253
2025-09-05,103.1788
2025-09-08,103.0274
2025-09-09,102.8715
2025-09-10,102.7119
2025-09-11,102.5491
2025-09-12,102.3837
2025-09-15,102.2165
2025-09-16,102.0480
2025-09-17,101.8789
2025-09-18,101.7098
2025-09-19,101.5413
2025-09-22,101.3741
2025-09-23,99.3840
2025-09-24,99.2242
2025-09-25,99.0674
2025-09-26,98.9142
2025-09-29,98.7652
2025-09-30,98.6209
2025-10-01,98.4819
2025-10-02,98.3487
2025-10-03,98.2217
2025-10-06,98.1014
2025-10-07,97.9882
2025-10-08,97.8826
2025-10-09,97.7850
2025-10-10,97.6957
2025-10-13,97.6150
2025-10-14,97.5433
2025-10-15,97.4808
2025-10-16,97.4277
2025-10-17,97.3843
2025-10-20,97.3508
2025-10-21,97.3274
2025-10-22,97.3140
2025-10-23,97.3109
2025-10-24,97.3180
2025-10-27,97.3355
2025-10-28,97.3632
2025-10-29,97.4012
2025-10-30,97.4494
2025-10-31,97.5077
2025-11-03,97.5759
2025-11-04,97.6538
2025-11-05,97.7414
2025-11-06,97.8382
2025-11-07,97.9442
2025-11-10,98.0589
2025-11-11,98.1821
2025-11-12,98.3134
2025-11-13,98.4524
2025-11-14,98.5988
2025-11-17,98.7521
2025-11-18,98.9118
2025-11-19,99.0776
2025-11-20,99.2488
2025-11-21,99.4250
2025-11-24,99.6056
2025-11-25,99.7901
2025-11-26,99.9779
2025-11-27,100.1684
2025-11-28,100.3610
2025-12-01,100.5551
2025-12-02,100.7502
2025-12-03,100.9455
2025-12-04,101.1405
2025-12-05,101.3344
2025-12-08,101.5268
2025-12-09,101.7169
2025-12-10,101.9042
2025-12-11,102.0879
2025-12-12,102.2676
2025-12-15,102.4426
2025-12-16,102.6123
2025-12-17,102.7762
2025-12-18,102.9337
2025-12-19,103.0843
2025-12-22,103.2274
2025-12-23,103.3627
2025-12-24,103.4896
2025-12-25,103.6078
2025-12-26,103.7168
2025-12-29,103.8164
2025-12-30,103.9060
2025-12-31,103.9856
2026-01-01,104.0548
2026-01-02,104.1134
2026-01-05,104.1613
2026-01-06,104.1982
2026-01-07,104.2242
2026-01-08,104.2392
2026-01-09,104.2432
2026-01-12,104.2361
2026-01-13,104.2182
2026-01-14,104.1894
2026-01-15,104.1500
2026-01-16,104.1002
2026-01-19,104.0401
2026-01-20,103.9701
2026-01-21,103.8905
2026-01-22,103.8016
2026-01-23,103.7038
2026-01-26,103.5975
2026-01-27,103.4832
2026-01-28,103.3613
2026-01-29,103.2323
2026-01-30,103.0968
2026-02-02,102.9553
2026-02-03,102.8084
2026-02-04,102.6565
2026-02-05,102.5005
2026-02-06,102.3407
2026-02-09,102.1780
2026-02-10,102.0128
2026-02-11,101.8458
2026-02-12,101.6777
2026-02-13,101.5091
2026-02-16,101.3406
2026-02-17,101.1729
2026-02-18,101.0065
2026-02-19,100.8422
2026-02-20,100.6805
2026-02-23,100.5220
2026-02-24,100.3672
2026-02-25,100.2168
2026-02-26,100.0714
2026-02-27,99.9313
2026-03-02,99.7972
2026-03-03,99.6696
2026-03-04,99.5488
2026-03-05,99.4353
2026-03-06,99.3296
2026-03-09,99.2321
2026-03-10,99.1430
2026-03-11,99.0628
2026-03-12,98.9917
2026-03-13,98.9300
2026-03-16,98.8780
2026-03-17,98.8358
2026-03-18,98.8037
2026-03-19,98.7818
2026-03-20,98.7702
2026-03-23,98.7689
2026-03-24,98.7781
2026-03-25,98.7978
